brd_id,project_id,source_type,source_label,section,sentence,citation_count,cited_snippet_ids,has_citation
f6QerxfeOUtmrqanfbUg,exp3-email-lokay-m_systems,email,lokay-m_systems,nfrReqs,The system must be compatible with or able to leverage the upgraded EOL UUNET network connection from 12Mbps to 27Mbps.,1,['xhfeekT6gg49PBVh3GVT'],True
f6QerxfeOUtmrqanfbUg,exp3-email-lokay-m_systems,email,lokay-m_systems,nfrReqs,SAP coding must be used for expense reports and miscellaneous vendor invoices.,1,['xtNY5ZjjXW6oWlFxJlH2'],True
f6QerxfeOUtmrqanfbUg,exp3-email-lokay-m_systems,email,lokay-m_systems,nfrReqs,"The system must support and correctly reference specified network drive letter mappings for personal files (H:), marketing service store files (U:), and F&T data files (K:).",1,['41NX4so7LlmKH4k3m5iP'],True
f6QerxfeOUtmrqanfbUg,exp3-email-lokay-m_systems,email,lokay-m_systems,nfrReqs,The system must be compatible with and integrate with Microsoft Outlook 2000 as Enron's primary messaging platform for all email functions.,1,['AwdKVfGKW9eJm3ilzfdo'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,"Assumptions

The SAP Financial Systems will be implemented for the Enron Gas Pipeline Group, Enron North America, and Enron Energy Services companies on July 1, 2000.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,The Power mass draft process will be completed by the user deadline of close of business Wednesday.,1,['bpya4870ejCFkKKKoChJ'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,"The conversion to SAP Accounts Receivable (AR) is expected to simplify the Unify/SAP interface, eliminating the need to split bank deposits, interface cash or netting entries back to SAP, or interface payables information from Unify.",1,['cZ9IQcpSChQ30jd0GkmP'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,Completion of all Service PMAs (PMA related items for ENA and HPLC) will occur by September 18.,1,['dfmzLpsUU4Y7njxEQ41G'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,"Netting processes will be performed within SAP, not Unify, and automatic netting entries will be retained within SAP.",1,['2E71DhkmcV8VG8tsd85j'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,There are no controls in place for the netting process within SAP.,1,['2E71DhkmcV8VG8tsd85j'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,"Unify AR will be permanently deactivated, and all Accounts Receivable functions will be performed exclusively in SAP.",1,['5eN90G4uXjU6I15ahenP'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,Netting is now allowed by legal and credit policies.,1,['5eN90G4uXjU6I15ahenP'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,The Aug 29-31 offsite meeting will primarily focus on financials and procurement.,1,['EXgBYnWPu4Uv4meAlntk'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,SAP's determination regarding user exit disablement (for Brazil and Argentina tax requirements) is pending receipt of tax requirements and/or codes.,1,['M9Av8t3iNTIz0lZDQgZp'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,GCP has agreed to modify the Bank Partner Type.,1,['M9Av8t3iNTIz0lZDQgZp'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,"Data created in SAP will be correctly captured on the income statement, and SAP will be able to link to this data to retrieve settlement information.",1,['xr0LxnFho8crGw3icr8k'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,Converted data will not contain settlement period information in the same manner as newly created SAP data.,1,['xr0LxnFho8crGw3icr8k'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,"Overpayments will be classified as ""on account,"" and a case management system will be available to track related issues.",1,['Pb2otjIFVbNwOTXfHhkV'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,Allowing overapplication of payments in SAP will help account coordinators track overpayments easier than leaving cash on account.,1,['Pb2otjIFVbNwOTXfHhkV'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,"The SAP system and eHROnline will be available for time entry beginning Friday, June 23 at 8:00 AM.",1,['QkzP3Qw8NKekr1iKUwW6'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,"Full SAP functionality for financials will be available on July 5, 2000.",1,['QkzP3Qw8NKekr1iKUwW6'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,New password criteria will be enforced at initial logon.,1,['QkzP3Qw8NKekr1iKUwW6'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,"Time entry and coding in SAP will accurately populate payroll, projects, and cost centers in real-time.",1,['UaB1y36rMXctNiih0n2Q'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,The system will provide increased flexibility for charging employee and contractor time to actual work areas.,1,['UaB1y36rMXctNiih0n2Q'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,The Xref1 (coordinator) and Xref2 (physical vs. financial flag) fields will be populated as required for the 7/1 go-live.,1,['fhL0i2nSKzZpDWjNU2Sd'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,All intercompany trades will be processed by booking a payable in SAP when payments are received in specific currencies (referring to the three currencies mentioned in the source).,1,['mElGYGyXIC0J3zZHSjet'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,Counterparties will provide their company identification when confirming settlements.,1,['mElGYGyXIC0J3zZHSjet'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,assumptions,The policy requiring supply verifications for netout customers to be overridden in Unify (to block them in SAP from treasury until payment) will be consistently followed.,1,['vxMwtn9f4Kd9p93nQFfo'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"Functional Requirements

1.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"The SAP Financial Systems must be implemented for the Enron Gas Pipeline Group, Enron North America, and Enron Energy Services companies by July 1, 2000. 
2.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"The system must resolve the current slow performance issue with the ""Power mass draft"" process to ensure completion by the user deadline of close of business Wednesday. 
3.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"The system must simplify the Unify/SAP interface by ensuring bank deposits, cash entries, and netting entries no longer require splitting or interfacing between Unify and SAP. 
4.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"The Settlements process must correctly pick up all service PMAs for ENA and HPLC, eliminating the need for manual processing. 
5.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"All netting of payables and receivables must be performed within SAP, retaining automatic netting entries. 
6.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"All Accounts Receivable (AR) functions must be performed exclusively within SAP, with the Unify AR system permanently deactivated. 
7.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"The system must support Brazil and Argentina tax requirements, potentially by disabling custom user exits, and must allow modification of the Bank Partner Type as agreed by GCP. 
8.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"For data created within SAP, the system must allow settlement data to be linked from the income statement side of the entry. 
9.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"The system must allow overpayments to be classified as ""on account"" and support the overapplication of payments to facilitate tracking by account coordinators. 
10.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"The SAP system will be available for time entry beginning Friday, June 23, 2000, at 8:00 AM, and full SAP functionality for financials will be available on July 5, 2000. 
11.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"The system must support time entry functionality, which populates payroll, projects, and cost centers in real-time, offering flexibility to charge employee and contractor time to actual work areas. 
12.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"The system must ensure that the Xref1 (coordinator) and Xref2 (physical vs. financial flag) fields are populated for go-live. 
13.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"The system must process intercompany trades by booking a payable in SAP when payments are received in specified currencies and require the provision of company name for settlement confirmations. 
14.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,functionalReqs,"The system must accommodate the policy where supply verifications for netout customers, once finaled in Unify, are overridden and blocked in SAP, preventing treasury pickup until payment.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Stakeholder Register

Andrea Yowman
Role: Project Contact/Support
Interest/Impact: Provides assistance during the SAP Financial Systems transition period .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Enron Gas Pipeline Group
Role: Business Unit
Interest/Impact: Will have SAP Financial Systems implemented .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Enron North America (ENA)
Role: Business Unit
Interest/Impact: Will have SAP Financial Systems implemented; experienced issues with the settlements process for PMAs , .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Enron Energy Services
Role: Business Unit
Interest/Impact: Will have SAP Financial Systems implemented .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Users (General)
Role: End-users of financial and other integrated systems
Interest/Impact: Affected by software errors and slow processes, especially for ""Power mass draft"" ; involved in manual processes for PMAs ; subject to new password criteria for system access .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Unify System Users/Operators
Role: Users of the legacy Accounts Receivable system
Interest/Impact: Processes simplified by converting to SAP AR ; Unify AR functions recommended to be turned off in favor of SAP ; involved in supply verifications for netout customers .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"SAP AR Users/Operators
Role: Users of the new SAP Accounts Receivable system
Interest/Impact: Will perform all AR functions in SAP ; netting processes will be done in SAP .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Settlements Process Users/Team
Role: Users involved in the settlements process
Interest/Impact: Affected by issues with service PMAs not being picked up ; SAP team needs to link to settlement data ; Ana is responsible for confirming settlements .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Melissa Becker
Role: Communicator/Decision Communicator
Interest/Impact: Communicated agreement on the focus for an offsite event .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Elise Clark
Role: Informed Stakeholder
Interest/Impact: Carbon copy recipient of important communication regarding an offsite event .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Mark Frank
Role: Informed Stakeholder
Interest/Impact: Carbon copy recipient of important communication regarding an offsite event .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Rick
Role: Decision Maker (Offsite Focus)
Interest/Impact: Agreed on the primary focus of an offsite event on financials and procurement .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Cindy
Role: Decision Maker (Offsite Focus)
Interest/Impact: Agreed on the primary focus of an offsite event on financials and procurement .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Financials Team
Role: Business Unit/Department
Interest/Impact: Primary focus of an offsite event ; full SAP functionality will be available for financial operations .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Procurement Team
Role: Business Unit/Department
Interest/Impact: Primary focus of an offsite event .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"SAP Team/Developers
Role: Technical Team/System Implementers
Interest/Impact: Identified and fixed software errors ; waiting for tax requirements for user exits ; believes they can link to settlement data .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Tax Department (Brazil and Argentina)
Role: Business Unit/Regulatory Compliance
Interest/Impact: Provides tax requirements and codes affecting SAP user exits to accommodate local regulations .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"GCP (Global Credit & Payments)
Role: Business Unit/System Integrator
Interest/Impact: Agreed to modify the Bank Partner Type .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Multiple Informed Stakeholders: Lebrane, Melissa White, Leslie Reeves, Susan Harrison, Brenda F Herod, Bryce Baxter, Lisa Csikos, Rita Wynne, Bob Klein, Evelyn Aucoin, Cynthia Morrow
Role: Informed Stakeholders/Project Participants
Interest/Impact: Carbon copy recipients of important project communication/decisions, indicating a need to be aware of project progress or specific decisions .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Account Coordinators
Role: Operational Staff
Interest/Impact: Track overpayments and would benefit from a case management system to manage issues .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Time Entry Users
Role: End-users
Interest/Impact: Will use SAP and eHROnline for time entry starting June 23 , .

eHROnline Users
Role: End-users
Interest/Impact: Will use eHROnline for time entry .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Payroll Team
Role: Business Unit/Department
Interest/Impact: Populated by timekeeping data from SAP integration .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Project Managers
Role: Management Staff
Interest/Impact: Projects populated by timekeeping data from SAP integration .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Cost Center Owners/Managers
Role: Management Staff
Interest/Impact: Cost centers populated by timekeeping data from SAP integration .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Rena
Role: Individual Contributor/Developer
Interest/Impact: Was working on a specification for automatic field population (Xref1 and Xref2) .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Ana
Role: Operational Staff (Settlements)
Interest/Impact: Responsible for confirming settlements, requiring specific company information .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Intercompany Trade Participants/Users
Role: Operational Staff
Interest/Impact: Involved in handling intercompany trades by booking payables in SAP .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Treasury Department
Role: Business Unit/Department
Interest/Impact: Affected by policy for supply verifications, which block payments in SAP until finaled in Unify .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"HPLC
Role: Entity/Group
Interest/Impact: PMAs were run manually due to settlement process issues .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,stakeholderRegister,"Netout Customers
Role: External Entity/Customer
Interest/Impact: Subject to policies regarding supply verifications for payment processing .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"The SAP Financial Systems are being implemented for the Enron Gas Pipeline Group, Enron North America, and Enron Energy Services companies, with a key go-live date of July 1, 2000 .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"Full SAP functionality for financials will be available on July 5, 2000, while SAP and eHROnline became available for time entry on June 23, 2000 .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,Support has been provided for navigating this transition period .,0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"A significant decision has been made to permanently discontinue Unify Accounts Receivable (AR), with all AR functions to be performed within SAP .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"This change in business logic simplifies the Unify/SAP interface by eliminating the need to split bank deposits, interface cash entries back to SAP, or transfer Unify netting entries and payables information [SOURCE:3, SOURCE:6].",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"Netting will now be exclusively performed in SAP, retaining automatic netting entries, and the absence of controls in SAP netting is currently deemed acceptable .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"Data created in SAP is expected to allow linking settlement data from the income statement, though converted data will not provide settlement periods in the same manner .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,The August 29-31 offsite will primarily focus on financials and procurement .,0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,SAP is currently awaiting tax requirements for user exits to accommodate Brazil and Argentina tax requirements .,0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"Critical requirements for the implementation include the necessity of Xref1 (coordinator) and Xref2 (physical vs. financial flag) fields for the July 1 go-live, despite an unsuccessful test for automatic population .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"Timekeeping is a focal point of SAP integration, ensuring real-time population of payroll, projects, and cost centers, and offering greater flexibility in charging employee and contractor time .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"A new policy mandates that all intercompany trades involving certain currencies will require booking a payable in SAP for incoming payments, and confirming settlements will necessitate providing the company number .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"Overpayments are to be classified ""on account,"" highlighting the need for a case management system or allowing overapplication to aid tracking .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"For netout customers, a policy is in place to override supply verifications in Unify to block them in SAP from Treasury until payment, following a previous recall issue .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,Several constraints and challenges have been addressed.,0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,A software error causing a previous problem has been identified and fixed .,0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"The issue of all service PMAs for ENA and HPLC not being picked up by the Settlements process has been resolved with a fix, with completion expected by September 18 .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,"Manual processing was required for HPLC PMAs, and missing ENA PMAs were deemed immaterial .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,executiveSummary,The Power mass draft process is currently running slow but is being completed to meet the user deadline .,0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,"successMetrics

The SAP Financial Systems will be successfully implemented for the Enron Gas Pipeline Group, Enron North America, and Enron Energy Services companies by July 1, 2000 .",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,The Power mass draft process performance will be improved and completed by the user deadline for close of business on Wednesday .,1,['bpya4870ejCFkKKKoChJ'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,"The Unify/SAP interface will be simplified by eliminating the need to split bank deposits into Unify, interface cash entries from Unify back to SAP, interface Unify netting entries to SAP, and interface payables information .",1,['cZ9IQcpSChQ30jd0GkmP'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,"All service PMAs for ENA and HPLC will be accurately picked up by the Settlements process, eliminating manual intervention for HPLC PMAs .",1,['dfmzLpsUU4Y7njxEQ41G'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,Automated netting entries for payables and receivables will be successfully retained and performed within SAP .,1,['2E71DhkmcV8VG8tsd85j'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,"All Accounts Receivable (AR) functions will be successfully transitioned and performed within SAP, leading to the permanent decommissioning of Unify AR .",1,['5eN90G4uXjU6I15ahenP'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,User exits in SAP will be correctly configured or disabled based on Brazil and Argentina tax requirements and codes .,1,['M9Av8t3iNTIz0lZDQgZp'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,GCP will successfully modify the Bank Partner Type as agreed .,1,['M9Av8t3iNTIz0lZDQgZp'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,Data created in SAP will be accurately captured on the income statement side of entries and will be linkable to obtain settlement data .,1,['xr0LxnFho8crGw3icr8k'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,"Overpayments will be correctly classified as ""on account"" and overapplication functionality will assist account coordinators in tracking overpayments .",1,['Pb2otjIFVbNwOTXfHhkV'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,"The SAP system and eHROnline will be available for time entry beginning Friday, June 23 at 8:00 AM .",1,['QkzP3Qw8NKekr1iKUwW6'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,"Full SAP functionality for financials will be available on July 5, 2000 .",1,['QkzP3Qw8NKekr1iKUwW6'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,Users will be able to successfully log in and change their password at initial logon to meet specified criteria .,1,['QkzP3Qw8NKekr1iKUwW6'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,"Time entry and coding will accurately populate payroll, projects, and cost centers in real-time, providing increased flexibility to charge employee and contractor time to the actual work areas .",1,['UaB1y36rMXctNiih0n2Q'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,Xref1 (coordinator) and Xref2 (physical vs. financial flag) fields will be accurately populated for go-live .,1,['fhL0i2nSKzZpDWjNU2Sd'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,"All intercompany trades will be processed correctly in SAP, including the accurate booking of payables for specified currencies .",1,['mElGYGyXIC0J3zZHSjet'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,successMetrics,"Supply verifications for netout customers will be correctly overridden and blocked in SAP until payment, preventing premature treasury pickup .",1,['vxMwtn9f4Kd9p93nQFfo'],True
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"The SAP Financial Systems must be available for the Enron Gas Pipeline Group, Enron North America, and Enron Energy Services companies by July 1, 2000. 
2.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"The Power mass draft process must be completed by the user deadline for close of business Wednesday. 
3.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"The conversion to SAP AR must simplify the Unify/SAP interface by eliminating the need to split bank deposits into Unify, interface cash entries from Unify back to SAP, interface Unify netting entries to SAP, and transfer payables information. 
4.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"The Settlements process must reliably pick up all service PMAs, with all identified errors fixed by September 18. 
5.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"All Accounts Receivable (AR) functions must be performed exclusively in SAP, and the Unify AR system must be permanently decommissioned. 
6.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"The SAP system and eHROnline must be available for time entry beginning Friday, June 23 at 8:00 AM. 
7.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"Full SAP financial functionality must be available by July 5, 2000. 
8.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"Users will be required to change their password at initial logon to SAP, and new passwords must meet specified criteria. 
9.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"Entry and coding of time must populate payroll, projects, and cost centers in real time. 
10.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"The system must provide increased flexibility to charge employee and contractor time to the areas they actually work. 
11.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"The Xref1 (coordinator) and Xref2 (physical vs. financial flag) fields must be automatically populated upon go-live. 
12.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"All intercompany trades must be handled within SAP by booking a payable to the paying company. 
13.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"Supply verifications for netout customers must be blocked in SAP, preventing treasury pickup, once they are finaled in Unify and subsequently overridden. 
14.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"The system must support the classification of overpayments as ""on account"" and allow for overapplication to facilitate easier tracking by account coordinators. 
15.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,Data created in SAP must be captured on the income statement side of entries to allow for linking to settlement data.,0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"For converted data, the settlement period will not be available in the same manner. 
16.",0,[],False
migINRc0FZrlbIta1QQ9,exp3-email-beck-s_sap,email,beck-s_sap,nfrReqs,"The SAP netting process must retain automatic netting entries when payables are netted with receivables within SAP. 
17.",0,[],False
